0.4	0.420833
0.41	0.544583
0.42	0.65875
0.43	0.750417
0.44	0.760417
0.45	0.85625
0.46	0.884583
0.47	0.895833
0.48	0.9375
0.49	0.94875
0.5	0.958333
0.51	0.96625
0.52	0.9825
0.53	0.989167
0.54	0.98625
0.55	0.989583
0.56	0.989583
0.57	0.989583
0.58	0.987917
0.59	0.989167
