0.4	0.731167
0.41	0.819167
0.42	0.870334
0.43	0.916333
0.44	0.9405
0.45	0.958666
0.46	0.965833
0.47	0.9725
0.48	0.978333
0.49	0.983333
0.5	0.986667
0.51	0.985833
0.52	0.987667
0.53	0.989
0.54	0.989667
0.55	0.988667
0.56	0.9895
0.57	0.9895
0.58	0.989833
0.59	0.989667
