0.4	0.176875
0.41	0.267083
0.42	0.377708
0.43	0.482396
0.44	0.62625
0.45	0.731563
0.46	0.793542
0.47	0.858334
0.48	0.9025
0.49	0.920625
0.5	0.937083
0.51	0.9575
0.52	0.974271
0.53	0.984792
0.54	0.987917
0.55	0.987083
0.56	0.987708
0.57	0.988229
0.58	0.988958
0.59	0.989271
