0.4	0.163542
0.41	0.225521
0.42	0.34375
0.43	0.509375
0.44	0.626042
0.45	0.680208
0.46	0.783333
0.47	0.806771
0.48	0.861979
0.49	0.879167
0.5	0.908333
0.51	0.925521
0.52	0.933333
0.53	0.944792
0.54	0.945833
0.55	0.947396
0.56	0.946875
0.57	0.949479
0.58	0.948958
0.59	0.95
