0.4	0
0.41	0.00522388
0.42	0.0039801
0.43	0.0106965
0.44	0.0119403
0.45	0.0161692
0.46	0.0303483
0.47	0.038806
0.48	0.0614428
0.49	0.0868159
0.5	0.105224
0.51	0.170896
0.52	0.280597
0.53	0.88408
0.54	0.921144
0.55	0.927861
0.56	0.929602
0.57	0.932338
0.58	0.940298
0.59	0.939801
