0.4	0.445833
0.41	0.595833
0.42	0.625
0.43	0.672917
0.44	0.785417
0.45	0.841667
0.46	0.839583
0.47	0.89375
0.48	0.891667
0.49	0.902083
0.5	0.90625
0.51	0.922917
0.52	0.939583
0.53	0.95
0.54	0.945833
0.55	0.95
0.56	0.95
0.57	0.95
0.58	0.947917
0.59	0.947917
