0.4	0.730833
0.41	0.8175
0.42	0.841667
0.43	0.876667
0.44	0.891667
0.45	0.926667
0.46	0.93
0.47	0.9325
0.48	0.943333
0.49	0.939167
0.5	0.945833
0.51	0.9475
0.52	0.946667
0.53	0.949167
0.54	0.95
0.55	0.95
0.56	0.95
0.57	0.95
0.58	0.95
0.59	0.95
